	28 48		32.26  14.23  154  0.815
	28 49		19.98  22.33  152  0.999
	28 50		7.19   21.92  274  0.7  
	29 0		36.14  41.25  426  0.31 
	29 1		12.52  35.6   116  0.895
	29 2		46.85  45.01  394  0.635
	29 3		8.6    45.55  360  0.102
	29 4		45.8   47.69  350  0.577
	29 5		37.27  31.58  436  0.716
	29 6		8.62   22.13  498  0.847
	29 7		11.56  22.06  500  0.829
	29 8		37.54  45.43  377  0.205
	29 9		44.08  45.82  111  0.534
	29 10		6.77   17.18  286  0.684
	29 11		24.18  39.42  427  0.868
	29 12		14.62  30.89  415  0.097
	29 13		21.32  34.88  484  0.981
	29 14		16.07  49.97  363  0.343
	29 15		46.54  11.79  115  0.997
	29 16		33.61  40.2   483  0.488
	29 17		41.58  49.44  288  0.417
	29 18		15.65  49.81  242  0.308
	29 19		48.28  10.98  406  0.932
	29 20		29.76  26.26  231  0.622
	29 21		42.16  27.7   439  0.063
	29 22		48.83  13.66  253  0.936
	29 23		19.49  48.86  446  0.832
	29 24		42.14  33.33  387  0.185
	29 25		41.5   32.1   200  0.161
	29 26		40.07  24.97  197  0.795
	29 27		41.41  14.41  318  0.999
	29 28		25.09  24.96  142  0.347
	29 30		41.55  11.88  185  0.608
	29 31		35.25  34.43  215  0.634
	29 32		10.15  33.74  449  0.522
	29 33		19.8   27.64  358  0.566
	29 34		46.96  46.32  458  0.257
	29 35		31.52  39.16  284  0.739
	29 36		12.0   38.27  492  0.25 
	29 37		42.54  23.9   168  0.913
	29 38		30.27  37.06  323  0.033
	29 39		39.07  33.99  216  0.117
	29 40		18.21  36.65  231  0.231
	29 41		41.43  12.5   465  0.689
	29 42		17.58  47.39  141  0.418
	29 43		43.39  32.75  283  0.641
	29 44		26.56  36.78  272  0.393
	29 45		17.5   28.48  380  0.135
	29 46		7.38   42.33  160  0.694
	29 47		26.64  19.14  480  0.437
	29 48		22.34  38.02  305  0.684
	29 49		17.15  20.14  312  0.941
	29 50		19.79  31.33  265  0.899
	30 0		45.14  44.44  453  0.833
	30 1		38.02  28.17  270  0.457
	30 2		33.49  11.62  243  0.064
	30 3		47.61  34.98  476  0.981
	30 4		31.42  33.16  401  0.216
	30 5		33.44  10.25  338  0.894
	30 6		36.18  33.43  398  0.399
	30 7		30.63  19.25  142  0.606
	30 8		19.02  18.62  461  0.375
	30 9		38.97  48.56  207  0.465
	30 10		36.66  45.24  111  0.944
	30 11		28.92  30.17  455  0.593
	30 12		31.92  13.49  434  0.64 
	30 13		7.21   13.38  323  0.144
	30 14		25.62  19.96  405  0.628
	30 15		15.38  24.98  444  0.624
	30 16		35.32  28.27  307  0.747
	30 17		14.21  39.04  435  0.985
	30 18		32.23  22.63  156  0.722
	30 19		16.01  21.28  491  0.439
	30 20		44.82  17.07  430  0.528
	30 21		6.84   20.02  313  0.356
	30 22		20.34  25.25  169  0.797
	30 23		5.13   26.11  480  0.479
	30 24		19.24  10.36  212  0.132
	30 25		38.57  24.58  310  0.829
	30 26		41.89  16.15  455  0.627
	30 27		11.84  47.27  341  0.763
	30 28		6.78   34.49  267  0.929
	30 29		33.62  14.73  102  0.56 
	30 31		37.12  12.2   474  0.932
	30 32		20.22  47.48  222  0.689
	30 33		19.57  25.65  256  0.351
	30 34		27.57  46.96  451  0.387
	30 35		12.66  21.84  125  0.956
	30 36		5.8    40.82  147  0.374
	30 37		40.82  11.29  402  0.76 
	30 38		12.44  39.72  259  0.555
	30 39		16.41  47.35  445  0.067
	30 40		27.31  47.38  306  0.691
	30 41		16.65  45.05  276  0.24 
	30 42		42.35  27.26  176  0.339
	30 43		10.72  21.53  494  0.279
	30 44		6.02   32.14  138  0.081
	30 45		24.85  17.23  139  0.161
	30 46		37.17  34.6   252  0.658
	30 47		19.12  36.12  113  0.102
	30 48		37.81  17.07  331  0.445
	30 49		24.21  12.28  197  0.021
	30 50		25.16  15.26  447  0.662
	31 0		5.69   16.26  129  0.053
	31 1		44.1   44.51  152  0.603
	31 2		19.92  39.58  400  0.273
	31 3		14.7   18.09  293  0.724
	31 4		31.36  41.47  497  0.907
	31 5		36.38  36.07  468  0.143
	31 6		47.87  16.32  313  0.245
	31 7		32.12  17.12  428  0.535
	31 8		29.44  32.57  462  0.201
	31 9		15.8   39.49  403  0.177
	31 10		19.33  11.22  210  0.298
	31 11		20.69  33.53  470  0.245
	31 12		17.16  38.7   429  0.073
	31 13		37.28  41.55  311  0.204
	31 14		28.25  25.64  434  0.765
	31 15		5.37   33.41  140  0.703
	31 16		21.73  31.3   454  0.873
	31 17		22.38  46.37  323  0.571
	31 18		36.28  25.37  309  0.852
	31 19		11.62  32.87  382  0.852
	31 20		23.05  11.97  167  0.454
	31 21		22.07  25.79  442  0.534
	31 22		39.56  43.83  279  0.996
	31 23		39.32  16.62  168  0.734
	31 24		32.46  44.81  289  0.167
	31 25		13.93  31.06  371  0.881
	31 26		23.22  39.19  389  0.585
	31 27		12.26  44.33  159  0.044
	31 28		41.64  16.5   295  0.163
	31 29		35.33  15.39  392  0.801
	31 30		32.43  23.05  276  0.689
	31 32		31.6   17.27  200  0.282
	31 33		15.8   40.41  284  0.859
	31 34		48.01  45.03  274  0.694
	31 35		26.92  47.75  274  0.624
	31 36		12.13  14.72  197  0.423
	31 37		45.0   22.21  282  0.832
	31 38		21.35  20.2   171  0.233
	31 39		11.0   27.72  193  0.535
	31 40		36.56  49.91  479  0.694
	31 41		13.26  25.6   328  0.77 
	31 42		30.62  39.93  198  0.81 
	31 43		23.96  30.95  142  0.235
	31 44		45.57  21.82  149  0.555
	31 45		39.38  37.81  395  0.757
	31 46		41.91  34.27  220  0.001
	31 47		25.57  42.96  170  0.125
	31 48		12.36  45.36  300  0.264
	31 49		34.72  30.67  362  0.881
	31 50		10.72  31.84  414  0.342
	32 0		17.31  46.19  220  0.044
	32 1		25.99  16.61  236  0.61 
	32 2		6.41   23.5   177  0.443
	32 3		19.86  27.86  473  0.398
	32 4		11.64  46.88  214  0.238
	32 5		24.18  28.82  370  0.824
	32 6		19.79  10.25  468  0.586
	32 7		19.33  35.02  204  0.296
	32 8		28.24  28.34  140  0.733
	32 9		22.44  15.29  241  0.865
	32 10		36.12  36.23  147  0.694
	32 11		15.66  32.56  270  0.353
	32 12		16.08  39.75  152  0.752
	32 13		18.86  46.25  455  0.964
	32 14		6.37   10.36  421  0.436
	32 15		49.64  48.61  284  0.17 
	32 16		11.19  21.11  253  0.308
	32 17		36.16  44.72  434  0.225
	32 18		8.93   37.25  499  0.004
	32 19		49.96  24.43  279  0.892
	32 20		8.12   40.56  232  0.412
	32 21		44.19  18.22  239  0.939
	32 22		32.96  13.23  233  0.953
	32 23		24.54  38.34  298  0.39 
	32 24		5.31   19.71  265  0.573
	32 25		17.17  40.98  418  0.693
	32 26		35.74  48.16  205  0.894
	32 27		26.7   18.68  361  0.323
	32 28		41.25  43.99  193  0.233
	32 29		11.63  25.26  330  0.012
	32 30		47.93  48.75  258  0.168
	32 31		30.54  22.31  248  0.665
	32 33		37.75  14.76  476  0.418
	32 34		27.58  47.61  400  0.736
	32 35		17.71  37.31  258  0.61 
	32 36		17.7   11.68  154  0.061
	32 37		42.34  11.6   205  0.068
	32 38		18.81  23.14  338  0.18 
	32 39		38.88  43.57  273  0.75 
	32 40		44.95  25.81  135  0.323
	32 41		37.26  47.48  268  0.12 
	32 42		17.98  49.31  483  0.908
	32 43		31.8   46.31  339  0.777
	32 44		28.4   23.1   207  0.281
	32 45		19.92  17.79  313  0.417
	32 46		25.21  15.47  122  0.682
	32 47		44.18  20.25  446  0.056
	32 48		16.96  10.98  209  0.831
	32 49		43.28  39.92  289  0.621
	32 50		32.35  19.42  329  0.708
	33 0		28.92  44.11  169  0.048
	33 1		19.61  15.13  273  0.089
	33 2		37.01  42.39  176  0.068
	33 3		38.57  37.34  473  0.767
	33 4		12.68  48.56  324  0.996
	33 5		30.39  48.4   220  0.256
	33 6		22.83  25.37  216  0.321
	33 7		44.69  30.82  304  0.147
	33 8		20.47  20.8   119  0.842
	33 9		40.14  46.66  371  0.247
	33 10		17.35  42.41  495  0.317
	33 11		5.98   26.99  383  0.781
	33 12		16.43  14.76  163  0.696
	33 13		37.92  18.47  418  0.015
	33 14		9.02   46.98  257  0.666
	33 15		19.05  26.18  288  0.563
	33 16		10.38  39.62  152  0.626
	33 17		18.53  37.95  446  0.121
	33 18		46.23  18.04  469  0.184
	33 19		46.43  35.78  458  0.294
	33 20		46.65  20.69  355  0.489
	33 21		44.92  38.24  456  0.187
	33 22		23.57  36.04  401  0.341
	33 23		30.41  32.84  480  0.852
	33 24		41.49  48.05  344  0.646
	33 25		8.9    48.16  121  0.86 
	33 26		8.82   35.72  322  0.853
	33 27		14.87  39.25  180  0.282
	33 28		24.48  36.79  398  0.932
	33 29		25.9   16.3   398  0.491
	33 30		14.76  37.26  292  0.615
	33 31		18.05  31.35  307  0.874
	33 32		29.11  18.93  243  0.552
	33 34		30.34  21.69  165  0.415
	33 35		5.97   28.1   354  0.812
	33 36		47.47  36.04  228  0.125
	33 37		46.62  44.42  329  0.718
	33 38		32.21  43.75  256  0.242
	33 39		48.66  23.81  415  0.192
	33 40		19.3   26.81  180  0.137
	33 41		8.99   36.04  453  0.815
	33 42		38.94  32.06  336  0.308
	33 43		46.57  15.62  499  0.359
	33 44		9.58   27.12  379  0.405
	33 45		30.89  36.09  379  0.343
	33 46		34.65  42.37  475  0.048
	33 47		11.94  42.67  345  0.023
	33 48		10.04  46.93  294  0.427
	33 49		20.61  11.57  119  0.67 
	33 50		44.22  41.96  291  0.151
	34 0		44.71  13.63  351  0.854
	34 1		40.89  12.17  140  0.036
	34 2		24.86  39.89  491  0.164
	34 3		31.07  12.59  426  0.802
	34 4		7.82   44.13  413  0.98 
	34 5		26.54  28.32  397  0.974
	34 6		18.86  44.95  114  0.292
	34 7		16.63  36.19  202  0.272
	34 8		29.2   27.0   148  0.626
	34 9		29.41  48.49  156  0.015
	34 10		14.11  49.5   275  0.998
	34 11		39.36  23.76  467  0.57 
	34 12		49.63  43.4   225  0.081
	34 13		11.61  33.79  427  0.744
	34 14		7.43   26.43  165  0.789
	34 15		49.53  14.33  448  0.907
	34 16		19.05  17.64  364  0.285
	34 17		27.95  30.93  472  0.019
	34 18		37.86  15.51  454  0.747
	34 19		23.59  11.79  368  0.509
	34 20		25.6   24.69  281  0.466
	34 21		24.34  14.12  412  0.781
	34 22		13.8   20.83  317  0.22 
	34 23		30.39  43.89  208  0.852
	34 24		38.99  41.12  176  0.732
	34 25		36.37  27.42  341  0.212
	34 26		29.82  33.55  154  0.006
	34 27		15.58  37.77  423  0.556
	34 28		29.84  26.89  321  0.222
	34 29		7.99   10.0   423  0.927
	34 30		47.58  18.36  291  0.482
	34 31		38.26  23.63  318  0.135
	34 32		31.05  14.86  113  0.385
	34 33		45.04  23.94  202  0.993
	34 35		9.22   22.92  243  0.414
	34 36		35.87  30.69  465  0.599
	34 37		43.8   32.92  418  0.995
	34 38		17.85  11.57  206  0.562
	34 39		49.34  36.92  469  0.586
	34 40		9.85   23.0   267  0.864
	34 41		15.92  48.74  412  0.957
	34 42		36.5   27.81  111  0.129
	34 43		38.77  33.47  371  0.422
	34 44		7.14   46.85  103  0.623
	34 45		6.69   36.74  464  0.903
	34 46		36.42  30.68  454  0.2  
	34 47		32.01  23.42  476  0.251
	34 48		30.53  48.41  128  0.224
	34 49		11.77  18.05  136  0.345
	34 50		43.22  29.22  323  0.681
	35 0		37.12  31.56  492  0.63 
	35 1		8.61   49.38  265  0.077
	35 2		16.53  26.24  308  0.109
	35 3		22.74  25.79  140  0.529
	35 4		28.76  39.74  416  0.491
	35 5		18.87  47.41  227  0.271
	35 6		8.87   23.07  466  0.403
	35 7		26.29  18.51  181  0.881
	35 8		46.42  30.47  125  0.459
	35 9		8.41   22.21  441  0.673
	35 10		12.53  36.86  101  0.583
	35 11		46.22  45.08  484  0.761
	35 12		27.09  48.49  352  0.958
	35 13		31.91  43.12  241  0.654
	35 14		6.78   45.31  226  0.708
	35 15		42.07  19.1   274  0.636
	35 16		47.81  43.89  440  0.057
	35 17		17.77  31.27  124  0.067
	35 18		29.62  14.31  202  0.522
	35 19		33.27  41.47  372  0.111
	35 20		16.42  30.76  481  0.211
	35 21		36.16  33.66  254  0.371
	35 22		44.62  13.49  465  0.553
	35 23		11.7   35.76  437  0.109
	35 24		10.24  27.12  173  0.794
	35 25		22.91  25.73  378  0.636
	35 26		31.25  29.38  137  0.226
	35 27		18.62  23.42  479  0.171
	35 28		48.18  16.85  220  0.476
	35 29		34.36  36.25  195  0.007
	35 30		45.11  28.26  321  0.694
	35 31		11.31  43.27  373  0.69 
	35 32		20.48  30.09  365  0.547
	35 33		40.98  26.71  283  0.121
	35 34		18.6   26.42  263  0.434
	35 36		8.89   38.63  476  0.395
	35 37		38.23  39.39  264  0.351
	35 38		31.69  31.68  106  0.81 
	35 39		41.13  11.97  437  0.716
	35 40		44.52  20.95  277  0.903
	35 41		21.18  26.13  166  0.896
	35 42		19.3   13.47  369  0.185
	35 43		33.36  24.41  182  0.759
	35 44		5.79   39.02  309  0.198
	35 45		45.43  16.2   401  0.288
	35 46		42.95  32.36  170  0.815
	35 47		44.68  35.13  143  0.895
	35 48		23.94  28.3   456  0.563
	35 49		12.69  11.27  462  0.928
	35 50		33.71  35.63  117  0.035
	36 0		5.48   19.35  110  0.477
	36 1		13.26  45.02  238  0.062
	36 2		38.6   33.51  305  0.349
	36 3		31.06  42.72  408  0.873
	36 4		9.66   14.17  366  0.536
	36 5		46.81  41.82  330  0.805
	36 6		48.15  31.79  413  0.04 
	36 7		20.87  24.4   306  0.147
	36 8		25.5   42.06  164  0.509
	36 9		9.55   38.94  275  0.994
	36 10		33.0   19.41  485  0.12 
	36 11		16.22  30.22  469  0.842
	36 12		38.53  19.03  414  0.716
	36 13		28.43  23.59  159  0.471
	36 14		39.76  39.84  356  0.361
	36 15		45.6   31.47  374  0.2  
	36 16		33.77  28.46  261  0.667
	36 17		14.8   21.4   283  0.579
	36 18		38.64  29.79  168  0.01 
	36 19		30.35  38.92  117  0.524
	36 20		48.68  38.57  356  0.292
	36 21		17.87  48.83  376  0.968
	36 22		31.88  14.81  249  0.615
	36 23		18.66  40.86  209  0.854
	36 24		11.62  38.64  384  0.646
	36 25		40.84  15.27  379  0.723
	36 26		23.95  48.4   476  0.372
	36 27		12.36  32.78  152  0.468
	36 28		41.34  10.39  123  0.424
	36 29		42.84  44.96  115  0.118
	36 30		41.44  39.87  206  0.403
	36 31		24.81  40.71  286  0.08 
	36 32		37.46  18.52  183  0.387
	36 33		33.81  19.85  226  0.22 
	36 34		46.71  40.69  307  0.448
	36 35		17.94  11.51  383  0.045
	36 37		49.05  41.43  287  0.657
	36 38		28.7   22.13  225  0.861
	36 39		26.97  13.73  215  0.661
	36 40		9.0    19.33  411  0.225
	36 41		42.45  10.7   322  0.707
	36 42		31.92  23.35  305  0.619
	36 43		10.01  27.78  195  0.643
	36 44		49.4   29.96  229  0.201
	36 45		7.09   43.07  289  0.251
	36 46		27.6   24.1   266  0.281
	36 47		25.83  31.43  132  0.073
	36 48		44.48  45.62  341  0.922
	36 49		27.4   34.07  115  0.315
	36 50		42.19  33.72  274  0.416
	37 0		48.02  12.76  492  0.664
	37 1		30.77  24.54  170  0.462
	37 2		10.82  13.98  379  0.515
	37 3		11.11  21.5   439  0.352
	37 4		16.78  23.07  429  0.245
	37 5		37.17  47.02  349  0.856
	37 6		11.27  44.88  465  0.048
	37 7		38.06  26.1   478  0.791
	37 8		12.17  21.28  387  0.927
	37 9		19.95  12.16  437  0.917
	37 10		26.53  49.19  473  0.481
	37 11		32.46  39.97  434  0.427
	37 12		43.37  36.66  289  0.971
	37 13		11.93  33.83  178  0.397
	37 14		30.8   33.52  184  0.173
	37 15		7.64   16.46  459  0.16 
	37 16		7.67   27.15  296  0.902
	37 17		27.98  40.51  193  0.673
	37 18		43.29  32.54  204  0.246
	37 19		29.39  16.97  228  0.714
	37 20		25.13  45.11  212  0.952
	37 21		40.15  23.68  398  0.01 
	37 22		10.1   49.53  294  0.75 
	37 23		48.22  25.55  286  0.692
	37 24		34.54  15.87  176  0.885
	37 25		27.0   48.99  388  0.489
	37 26		23.49  33.16  492  0.274
	37 27		39.03  31.34  479  0.092
	37 28		6.29   42.57  103  0.958
	37 29		30.01  44.63  461  0.897
	37 30		45.96  40.28  459  0.83 
	37 31		27.69  28.18  131  0.878
	37 32		13.26  29.04  425  0.21 
	37 33		33.35  36.95  132  0.015
	37 34		16.04  18.42  308  0.874
	37 35		48.64  41.91  315  0.178
	37 36		34.31  42.09  205  0.14 
	37 38		12.63  43.73  166  0.972
	37 39		38.83  12.98  498  0.36 
	37 40		42.6   18.88  259  0.748
	37 41		27.89  25.97  110  0.738
	37 42		14.54  10.23  367  0.64 
	37 43		12.56  13.83  177  0.742
	37 44		13.25  23.04  168  0.247
	37 45		9.74   38.33  125  0.375
	37 46		49.32  33.33  342  0.681
	37 47		9.82   33.92  105  0.638
	37 48		6.72   45.52  122  0.913
	37 49		38.55  23.36  416  0.593
	37 50		31.87  22.73  380  0.668
	38 0		45.62  48.45  221  0.3  
	38 1		9.92   22.13  334  0.141
	38 2		5.66   48.98  331  0.258
	38 3		14.57  23.82  174  0.021
	38 4		28.38  37.95  396  0.176
	38 5		21.62  49.97  149  0.413
	38 6		35.0   19.98  179  0.155
	38 7		31.28  22.89  356  0.921
	38 8		10.53  39.75  194  0.526
	38 9		39.06  11.39  284  0.534
	38 10		26.5   18.15  435  0.318
	38 11		12.66  27.84  412  0.831
	38 12		29.2   16.36  388  0.718
	38 13		21.89  39.84  331  0.884
	38 14		17.38  13.22  413  0.823
	38 15		14.18  40.78  124  0.675
	38 16		39.01  24.89  378  0.768
	38 17		41.75  17.12  129  0.941
	38 18		22.68  39.89  137  0.094
	38 19		32.33  14.5   134  0.517
	38 20		23.01  46.12  468  0.609
	38 21		29.07  17.22  389  0.152
	38 22		26.17  11.98  148  0.594
	38 23		5.28   21.83  423  0.997
	38 24		11.53  26.21  115  0.711
	38 25		27.25  26.9   367  0.937
	38 26		13.61  23.75  260  0.983
	38 27		9.56   38.39  252  0.487
	38 28		24.83  35.2   462  0.886
	38 29		16.52  44.74  141  0.077
	38 30		32.8   49.13  388  0.975
	38 31		18.19  14.3   143  0.814
	38 32		46.19  27.14  471  0.119
	38 33		35.75  49.68  336  0.602
	38 34		24.98  24.45  441  0.182
	38 35		22.05  14.7   150  0.478
	38 36		8.64   22.82  182  0.993
	38 37		29.36  32.74  404  0.844
	38 39		20.22  31.87  335  0.513
	38 40		22.58  49.89  413  0.83 
	38 41		26.98  21.67  498  0.463
	38 42		34.76  40.94  117  0.585
	38 43		14.48  36.03  297  0.1  
	38 44		40.25  12.6   456  0.201
	38 45		26.97  29.6   202  0.994
	38 46		45.03  16.04  114  0.093
	38 47		22.9   44.37  438  0.617
	38 48		16.35  42.39  280  0.189
	38 49		13.94  41.85  374  0.436
	38 50		25.71  19.45  222  0.107
	39 0		33.5   39.33  250  0.328
	39 1		48.57  14.49  334  0.635
	39 2		11.86  20.92  140  0.734
	39 3		32.07  35.0   478  0.45 
	39 4		11.21  23.8   349  0.204
	39 5		24.95  17.79  263  0.777
	39 6		43.23  33.31  217  0.972
	39 7		20.83  12.8   277  0.801
	39 8		8.82   23.21  157  0.861
	39 9		17.59  27.89  346  0.877
	39 10		32.83  29.01  104  0.055
	39 11		26.21  40.35  197  0.786
	39 12		28.93  43.81  169  0.862
	39 13		20.16  37.8   440  0.667
	39 14		5.02   23.53  461  0.218
	39 15		28.6   41.34  180  0.057
	39 16		36.87  36.23  203  0.136
	39 17		37.8   10.06  486  0.623
	39 18		10.19  26.9   435  0.15 
	39 19		25.53  33.09  300  0.416
	39 20		33.48  38.16  499  0.246
	39 21		35.28  45.88  402  0.377
	39 22		35.63  43.12  364  0.058
	39 23		20.63  31.52  181  0.743
	39 24		21.81  20.66  467  0.184
	39 25		28.2   41.99  167  0.588
	39 26		27.86  28.18  403  0.838
	39 27		26.27  22.29  475  0.153
	39 28		8.01   36.48  460  0.338
	39 29		28.56  27.9   207  0.475
	39 30		13.5   19.62  274  0.925
	39 31		39.82  34.45  389  0.914
	39 32		20.16  36.69  309  0.948
	39 33		8.88   17.78  312  0.583
	39 34		27.09  32.66  227  0.521
	39 35		36.13  15.34  327  0.659
	39 36		18.85  27.61  352  0.268
	39 37		38.3   37.28  130  0.066
	39 38		34.45  38.93  394  0.467
	39 40		12.17  10.38  108  0.343
	39 41		44.58  12.14  149  0.132
	39 42		30.47  39.5   292  0.948
	39 43		49.16  42.87  254  0.84 
	39 44		34.25  37.41  192  0.528
	39 45		25.84  14.81  343  0.787
	39 46		10.78  26.05  275  0.464
	39 47		41.98  23.9   486  0.51 
	39 48		40.69  35.11  214  0.727
	39 49		17.18  33.02  481  0.291
	39 50		24.92  42.75  288  0.956
	40 0		10.62  45.15  273  0.838
	40 1		21.84  32.52  111  0.425
	40 2		17.83  17.77  272  0.619
	40 3		46.74  41.17  283  0.933
	40 4		26.25  42.29  173  0.517
	40 5		6.32   37.37  431  0.88 
	40 6		36.03  23.42  318  0.683
	40 7		13.12  45.11  324  0.468
	40 8		26.12  20.09  176  0.958
	40 9		8.24   16.23  412  0.015
	40 10		5.46   38.76  384  0.629
	40 11		25.27  12.01  187  0.561
	40 12		21.79  14.63  407  0.555
	40 13		23.76  23.37  489  0.409
	40 14		42.08  38.32  366  0.114
	40 15		6.66   26.32  218  0.37 
	40 16		10.75  11.26  130  0.014
	40 17		24.66  40.93  199  0.245
	40 18		27.79  34.44  318  0.194
	40 19		31.55  36.25  116  0.999
	40 20		18.38  27.85  313  0.668
	40 21		34.13  41.12  489  0.439
	40 22		23.1   19.58  470  0.354
	40 23		37.47  32.12  382  0.827
	40 24		46.24  25.91  108  0.333
	40 25		16.87  20.74  377  0.968
	40 26		38.97  46.54  241  0.471
	40 27		20.87  46.91  270  0.358
	40 28		40.23  25.42  132  0.823
	40 29		37.98  48.9   180  0.489
	40 30		20.54  47.42  198  0.8  
	40 31		27.51  34.85  403  0.66 
	40 32		19.96  44.53  416  0.152
	40 33		26.1   44.04  214  0.298
	40 34		41.88  20.97  424  0.695
	40 35		33.7   40.72  331  0.184
	40 36		45.24  38.11  274  0.556
	40 37		7.03   43.32  228  0.542
	40 38		10.15  21.65  134  0.009
	40 39		7.55   43.84  253  0.907
	40 41		41.15  40.16  369  0.114
	40 42		8.99   15.87  191  0.367
	40 43		34.31  17.69  347  0.005
	40 44		11.85  45.49  384  0.669
	40 45		23.32  47.07  461  0.887
	40 46		45.41  31.88  209  0.977
	40 47		41.58  17.75  110  0.3  
	40 48		46.94  42.19  434  0.418
	40 49		46.57  32.23  128  0.961
	40 50		24.82  38.66  491  0.388
	41 0		20.02  24.23  176  0.993
	41 1		7.19   45.59  390  0.377
	41 2		33.6   29.28  494  0.264
	41 3		20.65  13.04  100  0.74 
	41 4		31.56  26.58  169  0.605
	41 5		36.89  41.37  352  0.472
	41 6		30.41  37.67  418  0.812
	41 7		38.27  45.25  142  0.628
	41 8		29.07  36.62  482  0.827
	41 9		7.33   25.99  259  0.031
	41 10		15.26  22.77  397  0.184
	41 11		17.14  27.39  275  0.541
	41 12		43.9   37.69  136  0.712
	41 13		41.13  42.1   282  0.478
	41 14		46.79  26.35  471  0.988
	41 15		28.66  28.09  401  0.136
	41 16		17.17  23.05  267  0.508
	41 17		39.35  23.87  265  0.589
	41 18		16.12  37.66  118  0.976
	41 19		44.22  38.73  331  0.166
	41 20		19.55  13.88  221  0.375
	41 21		35.17  37.9   221  0.948
	41 22		33.74  10.39  189  0.098
	41 23		25.75  31.34  433  0.468
	41 24		40.36  49.21  261  0.907
	41 25		35.3   20.85  237  0.616
	41 26		30.94  24.51  265  0.657
	41 27		40.24  24.55  447  0.302
	41 28		7.67   21.59  176  0.701
	41 29		36.27  44.0   402  0.256
	41 30		9.49   46.3   441  0.466
	41 31		24.38  46.0   470  0.638
	41 32		33.25  22.55  218  0.073
	41 33		14.18  13.85  387  0.227
	41 34		33.1   41.52  326  0.882
	41 35		37.59  10.97  127  0.149
	41 36		43.68  32.87  109  0.087
	41 37		39.28  26.22  258  0.561
	41 38		13.2   39.29  411  0.918
	41 39		40.47  47.52  264  0.533
	41 40		22.81  38.57  464  0.3  
	41 42		11.26  49.85  164  0.692
	41 43		5.63   36.66  450  0.741
	41 44		38.15  43.9   403  0.605
	41 45		11.72  18.08  423  0.615
	41 46		17.29  17.3   210  0.23 
	41 47		43.76  43.63  375  0.666
	41 48		23.13  38.8   113  0.879
	41 49		14.46  19.18  218  0.515
	41 50		26.48  14.91  169  0.433
	42 0		15.09  11.9   151  0.085
	42 1		33.51  48.43  467  0.751
	42 2		23.42  47.32  316  0.711
	42 3		30.87  18.17  118  0.04 
	42 4		28.54  38.84  193  0.559
	42 5		46.96  15.41  115  0.338
	42 6		13.0   33.08  329  0.002
	42 7		15.82  33.83  308  0.526
	42 8		20.86  30.71  128  0.457
	42 9		32.86  22.53  282  0.424
	42 10		11.26  35.51  367  0.425
	42 11		34.99  42.98  224  0.827
	42 12		35.43  16.77  404  0.722
	42 13		30.12  36.52  379  0.044
	42 14		14.2   47.28  385  0.515
	42 15		32.22  38.1   192  0.997
	42 16		34.17  18.02  156  0.565
	42 17		18.08  24.26  225  0.482
	42 18		26.47  22.81  459  0.281
	42 19		28.03  42.77  202  0.625
	42 20		27.27  46.06  274  0.801
	42 21		44.12  11.68  135  0.411
	42 22		41.26  17.92  279  0.001
	42 23		20.33  18.05  167  0.822
	42 24		7.21   48.96  452  0.958
	42 25		31.49  43.7   326  0.491
	42 26		46.91  22.65  167  0.264
	42 27		37.34  39.26  448  0.695
	42 28		31.98  27.58  251  0.849
	42 29		43.88  21.37  261  0.51 
	42 30		17.29  12.86  277  0.933
	42 31		46.24  49.18  241  0.41 
	42 32		45.19  30.03  122  0.646
	42 33		48.6   22.43  433  0.314
	42 34		21.89  17.68  142  0.237
	42 35		45.36  11.0   450  0.29 
	42 36		44.44  31.34  244  0.373
	42 37		21.24  13.26  261  0.569
	42 38		34.74  42.93  398  0.378
	42 39		26.13  33.87  268  0.104
	42 40		14.68  47.64  109  0.646
	42 41		5.52   11.75  323  0.33 
	42 43		16.79  39.93  239  0.425
	42 44		38.97  24.54  342  0.235
	42 45		45.16  34.27  437  0.763
	42 46		42.0   17.74  103  0.024
	42 47		18.48  32.38  230  0.637
	42 48		19.88  43.01  256  0.462
	42 49		6.36   26.18  445  0.163
	42 50		44.66  17.35  104  0.976
	43 0		12.46  42.06  193  0.347
	43 1		33.19  27.97  269  0.659
	43 2		32.55  33.38  381  0.71 
	43 3		25.19  13.22  394  0.473
	43 4		15.79  38.95  149  0.891
	43 5		5.05   48.69  442  0.524
	43 6		10.64  17.52  244  0.151
	43 7		46.85  49.68  325  0.47 
	43 8		18.28  25.46  280  0.797
	43 9		7.78   11.85  102  0.627
	43 10		35.16  18.24  294  0.328
	43 11		20.76  23.97  115  0.228
	43 12		39.62  34.3   179  0.216
	43 13		16.8   17.57  249  0.725
	43 14		26.98  16.43  388  0.336
	43 15		27.08  32.16  350  0.307
	43 16		9.3    31.43  295  0.431
	43 17		7.74   44.17  348  0.07 
	43 18		20.02  33.69  269  0.035
	43 19		19.42  38.42  467  0.507
	43 20		43.99  31.05  289  0.469
	43 21		44.53  27.62  261  0.794
	43 22		34.38  24.02  248  0.63 
	43 23		36.18  13.52  296  0.097
	43 24		7.99   30.76  297  0.585
	43 25		42.22  37.54  324  0.908
	43 26		19.22  20.49  494  0.364
	43 27		25.29  31.87  496  0.472
	43 28		35.45  33.36  328  0.032
	43 29		26.54  28.5   439  0.566
